step,"Flow: (0.04) S -> I, 
inducing by: I, ","Flow: (0.01) I -> R, 
 not inducing"
964,"0,008501442216411043","0,00914193642323005"
965,"0,008502177283736463","0,009130960512950245"
966,"0,008502994617553513","0,009120107200401632"
967,"0,008503894218282208","0,00910937602097295"
968,"0,008504876088358955","0,009098766514935555"
969,"0,008505940232235184","0,009088278227412322"
970,"0,008507086656376032","0,009077910708346845"
971,"0,008508315369259086","0,009067663512472963"
972,"0,008509626381373188","0,009057536199284589"
973,"0,008511019705217285","0,009047528333005832"
974,"0,008512495355299363","0,009037639482561444"
975,"0,00851405334813541","0,009027869221547543"
976,"0,00851569370224845","0,009018217128202648"
977,"0,008517416438167643","0,009008682785379005"
978,"0,008519221578427428","0,008999265780514201"
979,"0,008521109147566723","0,008989965705603077"
980,"0,008523079172128198","0,008980782157169912"
981,"0,008525131680657582","0,00897171473624091"
982,"0,008527266703703044","0,008962763048316957"
983,"0,008529484273814622","0,008953926703346658"
984,"0,008531784425543707","0,008945205315699666"
985,"0,008534167195442584","0,008936598504140256"
986,"0,008536632622064033","0,008928105891801208"
987,"0,008539180745960977","0,008919727106157935"
988,"0,008541811609686187","0,008911461779002885"
989,"0,00854452525779205","0,008903309546420218"
990,"0,008547321736830373","0,008895270048760725"
991,"0,008550201095352266","0,008887342930617041"
992,"0,008553163383908045","0,008879527840799087"
993,"0,008556208655047227","0,008871824432309777"
994,"0,008559336963318558","0,008864232362320996"
995,"0,008562548365270081","0,00885675129214981"
996,"0,008565842919449293","0,008849380887234939"
997,"0,008569220686403308","0,008842120817113464"
998,"0,008572681728679124","0,008834970755397806"
999,"0,008576226110823893","0,00882793037975292"
1000,"0,008579853899385285","0,008820999371873752"
1001,"0,008583565162911871","0,00881417741746293"
1002,"0,008587359971953572","0,008807464206208688"
1003,"0,008591238399062163","0,008800859431763033"
1004,"0,008595200518791818","0,008794362791720143"
1005,"0,008599246407699717","0,008787973987595"
1006,"0,00860337614434669","0,00878169272480225"
1007,"0,00860758980929792","0,008775518712635292"
1008,"0,008611887485123688","0,0087694516642456"
1009,"0,00861626925640019","0,00876349129662226"
1010,"0,008620735209710377","0,008757637330571728"
1011,"0,008625285433644846","0,008751889490697828"
1012,"0,008629920018802802","0,00874624750538195"
1013,"0,00863463905779305","0,008740711106763468"
1014,"0,00863944264523504","0,008735280030720381"
1015,"0,008644330877759957","0,008729954016850169"
1016,"0,00864930385401187","0,008724732808450842"
1017,"0,008654361674648921","0,008719616152502226"
1018,"0,008659504442344552","0,008714603799647442"
1019,"0,0086647322617888","0,00870969550417459"
1020,"0,008670045239689618","0,008704891023998644"
1021,"0,008675443484774267","0,008700190120643556"
1022,"0,008680927107790727","0,00869559255922454"
1023,"0,00868649622150917","0,00869109810843059"
1024,"0,008692150940723477","0,00868670654050716"
1025,"0,008697891382252807","0,008682417631239071"
1026,"0,008703717664943189","0,008678231159933589"
1027,"0,008709629909669184","0,008674146909403718"
1028,"0,00871562823933559","0,00867016466595167"
1029,"0,008721712778879162","0,008666284219352532"
1030,"0,008727883655270418","0,008662505362838122"
1031,"0,008734140997515462","0,008658827893081027"
1032,"0,008740484936657852","0,008655251610178832"
1033,"0,00874691560578052","0,008651776317638532"
1034,"0,008753433140007745","0,008648401822361132"
1035,"0,008760037676507132","0,008645127934626417"
1036,"0,00876672935449168","0,00864195446807791"
1037,"0,00877350831522186","0,008638881239708008"
1038,"0,008780374702007742","0,008635908069843292"
1039,"0,008787328660211176","0,008633034782130017"
1040,"0,008794370337247993","0,008630261203519762"
1041,"0,008801499882590273","0,008627587164255284"
1042,"0,00880871744776863","0,008625012497856506"
1043,"0,008816023186374557","0,0086225370411067"
1044,"0,008823417254062785","0,008620160634038823"
1045,"0,008830899808553717","0,008617883119922044"
1046,"0,008838471009635876","0,0086157043452484"
1047,"0,008846131019168398","0,00861362415971965"
1048,"0,008853880001083569","0,008611642416234277"
1049,"0,008861718121389393","0,008609758970874654"
1050,"0,008869645548172206","0,008607973682894364"
1051,"0,00887766245159932","0,008606286414705695"
1052,"0,00888576900392172","0,008604697031867278"
1053,"0,00889396537947678","0,008603205403071888"
1054,"0,008902251754691008","0,008601811400134399"
1055,"0,008910628308082879","0,008600514897979899"
1056,"0,008919095220265634","0,008599315774631938"
1057,"0,00892765267395017","0,00859821391120096"
1058,"0,008936300853947926","0,00859720919187285"
1059,"0,008945039947173845","0,008596301503897666"
1060,"0,008953870142649338","0,008595490737578478"
1061,"0,008962791631505289","0,008594776786260399"
1062,"0,008971804606985106","0,008594159546319717"
1063,"0,008980909264447787","0,008593638917153212"
1064,"0,008990105801371048","0,00859321480116758"
1065,"0,008999394417354457","0,008592887103769032"
1066,"0,009008775314122603","0,008592655733353001"
1067,"0,009018248695528315","0,00859252060129402"
1068,"0,009027814767555901","0,008592481621935717"
1069,"0,009037473738324414","0,008592538712580951"
1070,"0,009047225818090959","0,008592691793482096"
1071,"0,009057071219254018","0,008592940787831441"
1072,"0,009067010156356827","0,008593285621751752"
1073,"0,009077042846090762","0,008593726224286927"
1074,"0,009087169507298756","0,008594262527392822"
1075,"0,009097390360978756","0,008594894465928185"
1076,"0,009107705630287209","0,008595621977645726"
1077,"0,00911811554054255","0,00859644500318332"
1078,"0,009128620319228758","0,008597363486055318"
1079,"0,009139220195998913","0,008598377372644026"
1080,"0,009149915402678777","0,008599486612191252"
1081,"0,009160706173270418","0,008600691156790031"
1082,"0,009171592743955842","0,00860199096137644"
1083,"0,009182575353100672","0,008603385983721545"
1084,"0,009193654241257827","0,008604876184423476"
1085,"0,009204829651171245","0,008606461526899607"
1086,"0,009216101827779623","0,008608141977378874"
1087,"0,009227471018220171","0,00860991750489419"
1088,"0,0092389374718324","0,008611788081275005"
1089,"0,009250501440161943","0,008613753681139941"
1090,"0,009262163176964364","0,008615814281889591"
1091,"0,009273922938209021","0,008617969863699395"
1092,"0,009285780982082936","0,00862022040951264"
1093,"0,009297737568994687","0,008622565905033588"
1094,"0,009309792961578313","0,008625006338720681"
1095,"0,00932194742469725","0,008627541701779897"
1096,"0,00933420122544828","0,008630171988158181"
1097,"0,009346554633165497","0,008632897194537003"
1098,"0,009359007919424296","0,00863571732032602"
1099,"0,009371561358045358","0,008638632367656841"
1100,"0,009384215225098686","0,008641642341376897"
1101,"0,009396969798907627","0,008644747249043428"
1102,"0,009409825360052925","0,008647947100917548"
1103,"0,009422782191376784","0,008651241909958444"
1104,"0,009435840577986939","0,008654631691817648"
1105,"0,009449000807260749","0,008658116464833433"
1106,"0,009462263168849298","0,008661696250025289"
1107,"0,009475627954681515","0,008665371071088517"
1108,"0,009489095458968286","0,008669140954388902"
1109,"0,009502665978206605","0,008673005928957502"
1110,"0,009516339811183711","0,008676966026485513"
1111,"0,00953011725898124","0,008681021281319253"
1112,"0,009543998624979401","0,008685171730455214"
1113,"0,009557984214861134","0,008689417413535228"
1114,"0,009572074336616297","0,008693758372841719"
1115,"0,009586269300545843","0,008698194653293044"
1116,"0,009600569419266031","0,008702726302438926"
1117,"0,009614975007712592","0,008707353370455978"
1118,"0,00962948638314496","0,008712075910143315"
1119,"0,009644103865150452","0,00871689397691826"
1120,"0,009658827775648483","0,008721807628812124"
1121,"0,009673658438894782","0,008726816926466081"
1122,"0,009688596181485591","0,008731921933127135"
1123,"0,00970364133236188","0,008737122714644156"
1124,"0,009718794222813566","0,008742419339464012"
1125,"0,009734055186483697","0,008747811878627774"
1126,"0,00974942455937269","0,008753300405767021"
1127,"0,00976490267984251","0,008758884997100194"
1128,"0,009780489888620889","0,008764565731429067"
1129,"0,00979618652880551","0,00877034269013527"
1130,"0,009811992945868198","0,008776215957176906"
1131,"0,009827909487659115","0,00878218561908523"
1132,"0,009843936504410929","0,008788251764961426"
1133,"0,00986007434874298","0,008794414486473442"
1134,"0,009876323375665453","0,0088006738778529"
1135,"0,009892683942583516","0,0088070300358921"
1136,"0,009909156409301463","0,008813483059941068"
1137,"0,009925741138026856","0,0088200330519047"
1138,"0,009942438493374619","0,008826680116239969"
1139,"0,009959248842371152","0,008833424359953195"
1140,"0,009976172554458422","0,008840265892597399"
1141,"0,009993210001498025","0,00884720482626971"
1142,"0,010010361557775247","0,00885424127560886"
1143,"0,0100276276000031","0,008861375357792719"
1144,"0,010045008507326345","0,008868607192535925"
1145,"0,01006250466132549","0,008875936902087562"
1146,"0,010080116446020764","0,008883364611228897"
1147,"0,01009784424787608","0,008890890447271201"
1148,"0,010115688455802956","0,008898514540053614"
1149,"0,010133649461164452","0,00890623702194108"
1150,"0,010151727657779028","0,008914058027822344"
1151,"0,010169923441924425","0,008921977695108"
1152,"0,010188237212341468","0,00892999616372861"
1153,"0,010206669370237906","0,008938113576132875"
1154,"0,010225220319292152","0,008946330077285859"
1155,"0,010243890465657046","0,008954645814667279"
1156,"0,01026268021796356","0,008963060938269842"
1157,"0,010281589987324478","0,008971575600597645"
1158,"0,010300620187338029","0,008980189956664613"
1159,"0,01031977123409151","0,008988904163993014"
1160,"0,010339043546164843","0,008997718382612003"
1161,"0,01035843754463412","0,009006632775056226"
1162,"0,010377953653075079","0,009015647506364478"
1163,"0,01039759229756657","0,0090247627440784"
1164,"0,010417353906693965","0,009033978658241243"
1165,"0,010437238911552515","0,009043295421396648"
1166,"0,010457247745750683","0,009052713208587507"
1167,"0,010477380845413407","0,009062232197354844"
1168,"0,010497638649185341","0,009071852567736753"
1169,"0,010518021598234024","0,00908157450226737"
1170,"0,01053853013625302","0,009091398185975904"
1171,"0,010559164709464977","0,009101323806385687"
1172,"0,010579925766624676","0,009111351553513286"
1173,"0,010600813759021976","0,009121481619867642"
1174,"0,010621829140484748","0,009131714200449254"
1175,"0,010642972367381709","0,009142049492749384"
1176,"0,010664243898625237","0,009152487696749331"
1177,"0,0106856441956741","0,009163029014919714"
1178,"0,01070717372253613","0,009173673652219798"
1179,"0,010728832945770822","0,009184421816096851"
1180,"0,010750622334491903","0,009195273716485543"
1181,"0,010772542360369772","0,009206229565807364"
1182,"0,01079459349763395","0,009217289578970084"
1183,"0,010816776223075386","0,009228453973367237"
1184,"0,01083909101604875","0,009239722968877635"
1185,"0,010861538358474589","0,009251096787864907"
1186,"0,01088411873484148","0,009262575655177071"
1187,"0,010906832632208055","0,009274159798146126"
1188,"0,01092968054020495","0,009285849446587672"
1189,"0,010952662951036722","0,00929764483280055"
1190,"0,010975780359483602","0,009309546191566511"
1191,"0,01099903326290324","0,0093215537601499"
1192,"0,011022422161232314","0,009333667778297357"
1193,"0,011045947556988097","0,009345888488237556"
1194,"0,011069609955269866","0,009358216134680944"
1195,"0,011093409863760305","0,009370650964819493"
1196,"0,011117347792726735","0,009383193228326491"
1197,"0,011141424255022304","0,00939584317735633"
1198,"0,011165639766087053","0,009408601066544313"
1199,"0,011189994843948885","0,009421467153006468"
1200,"0,011214490009224443","0,009434441696339389"
1201,"0,011239125785119873","0,009447524958620071"
1202,"0,01126390269743149","0,009460717204405758"
1203,"0,011288821274546328","0,009474018700733814"
1204,"0,011313882047442592","0,00948742971712157"
1205,"0,011339085549689987","0,00950095052556622"
1206,"0,011364432317449935","0,009514581400544673"
1207,"0,011389922889475695","0,009528322619013454"
1208,"0,011415557807112318","0,009542174460408571"
1209,"0,011441337614296544","0,009556137206645403"
1210,"0,011467262857556521","0,009570211142118592"
1211,"0,01149333408601144","0,009584396553701911"
1212,"0,011519551851371011","0,009598693730748157"
1213,"0,01154591670793484","0,00961310296508901"
1214,"0,011572429212591637","0,009627624551034924"
1215,"0,011599089924818331","0,009642258785374972"
1216,"0,011625899406679019","0,00965700596737672"
1217,"0,011652858222823784","0,009671866398786054"
1218,"0,011679966940487377","0,00968684038382704"
1219,"0,011707226129487753","0,009701928229201729"
1220,"0,01173463636222446","0,009717130244089987"
1221,"0,011762198213676876","0,00973244674014929"
1222,"0,011789912261402285","0,00974787803151449"
1223,"0,011817779085533844","0,00976342443479761"
1224,"0,011845799268778323","0,009779086269087574"
1225,"0,011873973396413757","0,009794863855949939"
1226,"0,01190230205628688","0,0098107575194266"
1227,"0,01193078583881043","0,00982676758603549"
1228,"0,011959425336960275","0,00984289438477022"
1229,"0,011988221146272364","0,009859138247099736"
1230,"0,012017173864839522","0,009875499506967913"
1231,"0,01204628409330804","0,009891978500793146"
1232,"0,012075552434874126","0,009908575567467898"
1233,"0,012104979495280147","0,009925291048358225"
1234,"0,01213456588281069","0,009942125287303264"
1235,"0,012164312208288461","0,009959078630614685"
1236,"0,012194219085069957","0,009976151427076115"
1237,"0,01222428712904097","0,009993344027942518"
1238,"0,01225451695861189","0,010010656786939532"
1239,"0,01228490919471281","0,010028090060262784"
1240,"0,012315464460788444","0,010045644206577154"
1241,"0,012346183382792806","0,010063319587015977"
1242,"0,012377066589183703","0,010081116565180237"
1243,"0,012408114710917035","0,010099035507137684"
1244,"0,012439328381440844","0,010117076781421907"
1245,"0,012470708236689181","0,010135240759031385"
1246,"0,012502254915075721","0,010153527813428449"
1247,"0,012533969057487182","0,010171938320538207"
1248,"0,012565851307276507","0,010190472658747427"
1249,"0,012597902310255817","0,010209131208903346"
1250,"0,012630122714689109","0,010227914354312417"
1251,"0,012662513171284782","0,01024682248073903"
1252,"0,01269507433318783","0,010265855976404116"
1253,"0,012727806855971878","0,01028501523198375"
1254,"0,012760711397630926","0,01030430064060764"
1255,"0,012793788618570842","0,010323712597857568"
1256,"0,012827039181600637","0,010343251501765774"
1257,"0,012860463751923408","0,010362917752813236"
1258,"0,012894062997127139","0,010382711753927932"
1259,"0,012927837587175112","0,01040263391048296"
1260,"0,012961788194396142","0,01042268463029464"
1261,"0,01299591549347449","0,010442864323620507"
1262,"0,013030220161439524","0,010463173403157236"
1263,"0,01306470287765509","0,01048361228403848"
1264,"0,013099364323808621","0,010504181383832627"
1265,"0,013134205183899903","0,01052488112254047"
1266,"0,013169226144229664","0,010545711922592793"
1267,"0,013204427893387723","0,010566674208847868"
1268,"0,013239811122240958","0,010587768408588842"
1269,"0,013275376523920917","0,010608994951521069"
1270,"0,013311124793811151","0,010630354269769307"
1271,"0,013347056629534212","0,010651846797874842"
1272,"0,013383172730938347","0,010673472972792497"
1273,"0,013419473800083877","0,01069523323388756"
1274,"0,013455960541229274","0,010717128022932579"
1275,"0,01349263366081687","0,01073915778410408"
1276,"0,013529493867458268","0,010761322963979154"
1277,"0,01356654187191942","0,010783624011531955"
1278,"0,013603778387105343","0,010806061378130062"
1279,"0,013641204128044527","0,010828635517530752"
1280,"0,01367881981187295","0,010851346885877125"
1281,"0,013716626157817813","0,010874195941694144"
1282,"0,013754623887180831","0,010897183145884535"
1283,"0,01379281372332125","0,010920308961724554"
1284,"0,013831196391638448","0,010943573854859659"
1285,"0,01386977261955418","0,010966978293300018"
1286,"0,013908543136494459","0,010990522747415911"
1287,"0,013947508673871048","0,01101420768993299"
1288,"0,013986669965062593","0,011038033595927406"
1289,"0,014026027745395343","0,011062000942820794"
1290,"0,014065582752123496","0,011086110210375128"
1291,"0,014105335724409146","0,011110361880687423"
1292,"0,014145287403301848","0,011134756438184297"
1293,"0,014185438531717736","0,011159294369616381"
1294,"0,014225789854418275","0,011183976164052587"
1295,"0,014266342117988596","0,011208802312874218"
1296,"0,014307096070815366","0,011233773309768925"
1297,"0,01434805246306433","0,011258889650724505"
1298,"0,014389212046657307","0,011284151834022543"
1299,"0,01443057557524884","0,011309560360231879"
1300,"0,014472143804202402","0,011335115732201933"
1301,"0,014513917490566111","0,011360818455055837"
1302,"0,014555897393048047","0,011386669036183412"
1303,"0,0145980842719911","0,011412667985233967"
1304,"0,014640478889347353","0,01143881581410892"
1305,"0,01468308200865202","0,01146511303695425"
1306,"0,014725894394996915","0,011491560170152751"
1307,"0,014768916815003419","0,011518157732316115"
1308,"0,014812150036795044","0,011544906244276829"
1309,"0,014855594829969421","0,011571806229079874"
1310,"0,014899251965569876","0,011598858211974228"
1311,"0,014943122216056494","0,011626062720404198"
1312,"0,014987206355276646","0,01165342028400052"
1313,"0,015031505158435089","0,01168093143457128"
1314,"0,015076019402063498","0,01170859670609263"
1315,"0,015120749863989516","0,011736416634699294"
1316,"0,015165697323305263","0,011764391758674846"
1317,"0,015210862560335355","0,011792522618441811"
1318,"0,015256246356604374","0,011820809756551524"
1319,"0,01530184949480379","0,011849253717673779"
1320,"0,015347672758758401","0,01187785504858624"
1321,"0,015393716933392164","0,01190661429816367"
1322,"0,015439982804693489","0,011935532017366872"
1323,"0,015486471159680042","0,011964608759231455"
1324,"0,015533182786362914","0,011993845078856325"
1325,"0,015580118473710245","0,012023241533391961"
1326,"0,015627279011610304","0,01205279868202845"
1327,"0,015674665190833964","0,012082517085983253"
1328,"0,015722277802996596","0,012112397308488768"
1329,"0,01577011764051942","0,012142439914779602"
1330,"0,015818185496590184","0,012172645472079609"
1331,"0,01586648216512332","0,012203014549588673"
1332,"0,01591500844071948","0,012233547718469226"
1333,"0,01596376511862441","0,012264245551832496"
1334,"0,01601275299468729","0,012295108624724499"
1335,"0,0160619728653184","0,012326137514111764"
1336,"0,016111425527446176","0,012357332798866773"
1337,"0,016161111778473642","0,012388695059753135"
1338,"0,016211032416234193","0,012420224879410462"
1339,"0,016261188238946747","0,012451922842338993"
1340,"0,016311580045170238","0,0124837895348839"
1341,"0,016362208633757484","0,012515825545219322"
1342,"0,016413074803808343","0,012548031463332094"
1343,"0,01646417935462226","0,012580407881005189"
1344,"0,016515523085650134","0,012612955391800858"
1345,"0,016567106796445446","0,01264567459104345"
1346,"0,016618931286614815","0,012678566075801947"
1347,"0,016670997355767783","0,012711630444872174"
1348,"0,016723305803465937","0,012744868298758691"
1349,"0,01677585742917134","0,012778280239656383"
1350,"0,01682865303219422","0,012811866871431706"
1351,"0,016881693411640017","0,012845628799603616"
1352,"0,016934979366355657","0,012879566631324176"
1353,"0,016988511694875145","0,012913680975358829"
1354,"0,01704229119536439","0,012947972442066314"
1355,"0,01709631866556534","0,012982441643378263"
1356,"0,01715059490273936","0,013017089192778442"
1357,"0,017205120703609886","0,013051915705281664"
1358,"0,017259896864304278","0,013086921797412304"
1359,"0,017314924180295","0,013122108087182517"
1360,"0,01737020344633999","0,013157475194070048"
1361,"0,01742573545642226","0,01319302373899571"
1362,"0,017481521003688757","0,013228754344300478"
1363,"0,017537560880388436","0,013264667633722211"
1364,"0,017593855877809535","0,013300764232372014"
1365,"0,017650406786216096","0,013337044766710202"
1366,"0,017707214394783663","0,013373509864521904"
1367,"0,01776427949153423","0,01341016015489226"
1368,"0,01782160286327032","0,013446996268181233"
1369,"0,017879185295508304","0,013484018835998033"
1370,"0,017937027572410922","0,013521228491175137"
1371,"0,017995130476718916","0,013558625867741907"
1372,"0,01805349478968192","0,013596211600897808"
1373,"0,018112121290988478","0,0136339863269852"
1374,"0,018171010758695233","0,01367195068346174"
1375,"0,018230163969155288","0,013710105308872345"
1376,"0,0182895816969457","0,01374845084282074"
1377,"0,01834926471479419","0,01378698792594058"
1378,"0,0184092137935049","0,013825717199866146"
1379,"0,018469429701883384","0,0138646393072026"
1380,"0,01852991320666069","0,013903754891495809"
1381,"0,018590665072416548","0,01394306459720171"
1382,"0,018651686061501787","0,013982569069655258"
1383,"0,01871297693395974","0,014022268955038894"
1384,"0,01877453844744688","0,014062164900350584"
1385,"0,0188363713571525","0,014102257553371373"
1386,"0,018898476415717534","0,0141425475626325"
1387,"0,01896085437315249","0,014183035577382035"
1388,"0,01902350597675442","0,01422372224755105"
1389,"0,019086431971023107","0,014264608223719309"
1390,"0,01914963309757619","0,014305694157080488"
1391,"0,019213110095063525","0,014346980699406906"
1392,"0,019276863699080517","0,014388468503013768"
1393,"0,019340894642080594","0,014430158220722928"
1394,"0,019405203653286733","0,014472050505826145"
1395,"0,019469791458602052","0,014514146012047837"
1396,"0,019534658780519493","0,014556445393507353"
1397,"0,01959980633803056","0,01459894930468072"
1398,"0,019665234846533073","0,014641658400361877"
1399,"0,019730945017738075","0,014684573335623409"
1400,"0,01979693755957569","0,014727694765776745"
1401,"0,01986321317610007","0,014771023346331845"
1402,"0,019929772567393454","0,01481455973295636"
1403,"0,019996616429469143","0,014858304581434254"
1404,"0,020063745454173602","0,014902258547623885"
1405,"0,0201311603290876","0,014946422287415571"
1406,"0,020198861737426355","0,014990796456688585"
1407,"0,020266850357938702","0,01503538171126762"
1408,"0,020335126864805316","0,015080178706878696"
1409,"0,020403691927535987","0,015125188099104523"
1410,"0,020472546210865833","0,015170410543339284"
1411,"0,020541690374650635","0,015215846694742881"
1412,"0,020611125073761102","0,015261497208194585"
1413,"0,020680850957976237","0,015307362738246153"
1414,"0,020750868671875655","0,015353443939074332"
1415,"0,02082117885473096","0,015399741464432808"
1416,"0,02089178214039608","0,015446255967603573"
1417,"0,02096267915719669","0,015492988101347695"
1418,"0,02103387052781858","0,015539938517855512"
1419,"0,02110535686919504","0,015587107868696213"
1420,"0,021177138792393305","0,015634496804766855"
1421,"0,02124921690249994","0,015682105976240736"
1422,"0,021321591798505284","0,01572993603251521"
1423,"0,021394264073186838","0,015777987622158852"
1424,"0,02146723431299174","0,01582626139285805"
1425,"0,0215405030979182","0,015874757991362957"
1426,"0,0216140710013959","0,015923478063432826"
1427,"0,021687938590165486","0,015972422253780743"
1428,"0,021762106424157","0,016021591206017698"
1429,"0,021836575056367352","0,016070985562596084"
1430,"0,02191134503273678","0,0161206059647525"
1431,"0,021986416892024328","0,016170453052449966"
1432,"0,022061791165682302","0,016220527464319484"
1433,"0,02213746837772982","0,016270829837600954"
1434,"0,02221344904462528","0,016321360808083444"
1435,"0,02228973367513785","0,016372121010044823"
1436,"0,02236632277021807","0,016423111076190728"
1437,"0,02244321682286736","0,016474331637592904"
1438,"0,02252041631800658","0,016525783323626857"
1439,"0,022597921732343654","0,01657746676190884"
1440,"0,022675733534240176","0,016629382578232235"
1441,"0,022753852183577016","0,0166815313965032"
1442,"0,022832278131619067","0,016733913838675687"
1443,"0,022911011820878877","0,016786530524685785"
1444,"0,022990053684979462","0,016839382072385372"
1445,"0,02306940414851606","0,016892469097475122"
1446,"0,02314906362691696","0,01694579221343679"
1447,"0,023229032526303425","0,01699935203146487"
1448,"0,023309311243348587","0,017053149160397525"
1449,"0,023389900165135473","0,017107184206646836"
1450,"0,02347079966901406","0,0171614577741284"
1451,"0,023552010122457428","0,01721597046419019"
1452,"0,02363353188291695","0,01727072287554077"
1453,"0,023715365297676608","0,017325715604176763"
1454,"0,02379751070370634","0,01738094924330967"
1455,"0,023879968427514546","0,017436424383291984"
1456,"0,02396273878499969","0,017492141611542562"
1457,"0,02404582208130092","0,01754810151247136"
1458,"0,02412921861064793","0,017604304667403422"
1459,"0,024212928656209866","0,017660751654502163"
1460,"0,024296952489943388","0,017717443048691987"
1461,"0,024381290372439867","0,01777437942158016"
1462,"0,024465942552771715","0,017831561341377963"
1463,"0,024550909268337945","0,017888989372821212"
1464,"0,02463619074470878","0,01794666407708997"
1465,"0,02472178719546953","0,018004586011727615"
1466,"0,02480769882206364","0,01806275573055917"
1467,"0,024893925813634886","0,018121173783608932"
1468,"0,024980468346868855","0,018179840717017386"
1469,"0,025067326585833553","0,01823875707295739"
1470,"0,025154500681819326","0,018297923389549674"
1471,"0,02524199077317795","0,018357340200777596"
1472,"0,02532979698516105","0,018417008036401214"
1473,"0,02541791942975769","0,018476927421870612"
1474,"0,02550635820553135","0,018537098878238546"
1475,"0,02559511339745606","0,018597522922072358"
1476,"0,025684185076751975","0,018658200065365158"
1477,"0,02577357330072017","0,018719130815446343"
1478,"0,025863278112576795","0,01878031567489136"
1479,"0,02595329954128659","0,018841755141430768"
1480,"0,026043637601395747","0,018903449707858608"
1481,"0,026134292292864136","0,01896539986194005"
1482,"0,026225263600896945","0,019027606086318323"
1483,"0,026316551495775706","0,01909006885842095"
1484,"0,026408155932688766","0,019152788650365286"
1485,"0,02650007685156116","0,01921576592886334"
1486,"0,026592314176883982","0,019279001155125885"
1487,"0,026684867817543236","0,019342494784765903"
1488,"0,026777737666648094","0,019406247267701297"
1489,"0,02687092360135878","0,019470259048056913"
1490,"0,026964425482713904","0,019534530564065903"
1491,"0,02705824315545738","0,01959906224797035"
1492,"0,0271523764478649","0,019663854525921235"
1493,"0,02724682517156999","0,01972890781787771"
1494,"0,027341589121389693","0,019794222537505696"
1495,"0,02743666807514984","0,019859799092075782"
1496,"0,027532061793510042","0,019925637882360486"
1497,"0,027627770019788264","0,019991739302530804"
1498,"0,02772379247978519","0,02005810374005211"
1499,"0,027820128881608227","0,020124731575579417"
1500,"0,027916778915495266","0,020191623182851916"
1501,"0,02801374225363824","0,020258778928586924"
1502,"0,028111018550006427","0,02032619917237314"
1503,"0,028208607440169606","0,020393884266563286"
1504,"0,02830650854112099","0,020461834556166066"
1505,"0,02840472145110007","0,020530050378737532"
1506,"0,02850324574941535","0,020598532064271792"
1507,"0,028602080996266935","0,02066727993509109"
1508,"0,02870122673256914","0,0207362943057353"
1509,"0,028800682479772983","0,020805575482850773"
1510,"0,028900447739688737","0,02087512376507857"
1511,"0,029000521994308484","0,02094493944294213"
1512,"0,02910090470562869","0,021015022798734323"
1513,"0,029201595315472898","0,021085374106403904"
1514,"0,029302593245314496","0,021155993631441394"
1515,"0,029403897896099696","0,021226881630764406"
1516,"0,029505508648070524","0,021298038352602373"
1517,"0,02960742486058823","0,021369464036380754"
1518,"0,02970964587195671","0,02144115891260464"
1519,"0,029812170999246348","0,021513123202741857"
1520,"0,029914999538118076","0,021585357119105534"
1521,"0,030018130762647748","0,021657860864736107"
1522,"0,03012156392515095","0,021730634633282855"
1523,"0,030225298256008136","0,021803678608884894"
1524,"0,030329332963490194","0,021876992966051684"
1525,"0,030433667233584517","0,021950577869543044"
1526,"0,0305383002298215","0,02202443347424868"
1527,"0,030643231093101676","0,022098559925067287"
1528,"0,0307484589415233","0,02217295735678509"
1529,"0,0308539828702106","0,02224762589395408"
1530,"0,030959801951142667","0,02232256565076967"
1531,"0,03106591523298304","0,022397776730948015"
1532,"0,031172321740909902","0,022473259227602887"
1533,"0,03127902047644725","0,02254901322312216"
1534,"0,03138601041729651","0,022625038789043844"
1535,"0,03149329051716942","0,022701335985931853"
1536,"0,03160085970562134","0,02277790486325126"
1537,"0,031708716887885846","0,02285474545924334"
1538,"0,03181686094470999","0,022931857800800145"
1539,"0,031925290732190754","0,023009241903338844"
1540,"0,03203400508161242","0,023086897770675695"
1541,"0,03214300279928505","0,023164825394899724"
1542,"0,032252282666384094","0,02324302475624613"
1543,"0,0323618434387911","0,023321495822969385"
1544,"0,032471683846935745","0,023400238551216118"
1545,"0,03258180259563896","0,023479252884897703"
1546,"0,03269219836395747","0,02355853875556267"
1547,"0,03280286980502955","0,023638096082268835"
1548,"0,032913815545922306","0,023717924771455307"
1549,"0,03302503418748021","0,023798024716814248"
1550,"0,03313652430417525","0,023878395799162504"
1551,"0,0332482844439585","0,02395903788631305"
1552,"0,03336031312811327","0,024039950832946345"
1553,"0,03347260885110988","0,02412113448048154"
1554,"0,03358517008046206","0,02420258865694758"
1555,"0,03369799525658509","0,024284313176854255"
1556,"0,03381108279265563","0,024366307841063133"
1557,"0,033924431074473405","0,024448572436658527"
1558,"0,03403803846032465","0,024531106736818346"
1559,"0,034151903280847565","0,024613910500685"
1560,"0,034266023838899595","0,024696983473236282"
1561,"0,034380398409426756","0,024780325385156298"
1562,"0,034495025239335","0,02486393595270642"
1563,"0,03460990254736364","0,024947814877596355"
1564,"0,03472502852396095","0,02503196184685523"
1565,"0,034840401331161924","0,025116376532702857"
1566,"0,034956019102468275","0,0252010585924211"
1567,"0,03507187994273075","0,025286007668225363"
1568,"0,035187981928033726","0,025371223387136297"
1569,"0,03530432310558232","0,025456705360851706"
1570,"0,035420901493591776","0,025542453185618586"
1571,"0,03553771508117948","0,025628466442105508"
